date,node,cpu,int,mem,hd
2014-02-02 18:20:00,nodeIn01.ret.org,10,0.02,91.76,NA
2014-02-02 18:20:00,nodeIn02.ret.org,12,0.01,91.59,NA
2014-02-02 18:25:00,nodeId01.ret.org,8.5,0.09,91.61,NA
2014-02-02 18:25:00,nodeId02.ret.org,9.5,0.01,91.19,NA
2014-02-02 18:25:00,nodeIn01.ret.org,10.5,0.03,91.76,NA
2014-02-02 18:25:00,nodeIn02.ret.org,11.5,0.01,91.6,NA
2014-02-02 18:30:00,nodeId01.ret.org,8.5,0.07,91.6,NA
2014-02-02 18:30:00,nodeId02.ret.org,9.5,0.01,91.2,NA
2014-02-02 18:30:00,nodeIn01.ret.org,10,0.01,91.77,NA
2014-02-02 18:30:00,nodeIn02.ret.org,12,0.01,91.58,NA
2014-02-02 18:35:00,nodeId01.ret.org,8.5,0.07,91.59,NA
2014-02-02 18:35:00,nodeId02.ret.org,9.5,0.01,91.19,NA
2014-02-02 18:35:00,nodeIn01.ret.org,10.5,0.02,91.76,NA
2014-02-02 18:35:00,nodeIn02.ret.org,12.5,0.01,91.6,NA
2014-02-02 18:40:00,nodeId01.ret.org,8.5,0.07,91.6,NA
2014-02-02 18:40:00,nodeId02.ret.org,9.5,0.01,91.19,NA
2014-02-02 18:40:00,nodeIn01.ret.org,10,0.02,91.75,NA
2014-02-02 18:40:00,nodeIn02.ret.org,11.5,0.01,91.59,NA
2014-02-02 18:45:00,nodeId01.ret.org,8.5,0.05,91.6,NA
2014-02-02 18:45:00,nodeId02.ret.org,9.5,0.01,91.19,NA
2014-02-02 18:45:00,nodeIn01.ret.org,10,0.02,91.76,NA
2014-02-02 18:45:00,nodeIn02.ret.org,12,0.01,91.6,NA
2014-02-02 18:50:00,nodeId01.ret.org,8.5,0.05,91.59,NA
2014-02-02 18:50:00,nodeId02.ret.org,9.5,0.01,91.2,NA
2014-02-02 18:50:00,nodeIn01.ret.org,10.5,0.02,91.76,NA
2014-02-02 18:50:00,nodeIn02.ret.org,12,0.01,91.59,NA
2014-02-02 18:55:00,nodeId01.ret.org,8.5,0.06,91.6,NA
2014-02-02 18:55:00,nodeId02.ret.org,9.5,0.01,91.19,NA
2014-02-02 18:55:00,nodeIn01.ret.org,10,0.02,91.76,NA
2014-02-02 18:55:00,nodeIn02.ret.org,11.5,0.01,91.58,NA
2014-02-02 19:00:00,nodeId01.ret.org,8.5,0.04,91.59,NA
2014-02-02 19:00:00,nodeId02.ret.org,9.5,0.01,91.19,NA
2014-02-02 19:00:00,nodeIn01.ret.org,11,0.03,91.76,NA
2014-02-02 19:00:00,nodeIn02.ret.org,11.5,0.01,91.6,NA
2014-02-02 19:05:00,nodeId01.ret.org,9,0.06,91.6,NA
2014-02-02 19:05:00,nodeId02.ret.org,9.5,0.01,91.19,NA
2014-02-02 19:05:00,nodeIn01.ret.org,10,0.01,91.76,NA
2014-02-02 19:05:00,nodeIn02.ret.org,12,0.01,91.59,NA
2014-02-02 19:10:00,nodeId01.ret.org,8.5,0.04,91.6,NA
2014-02-02 19:10:00,nodeId02.ret.org,9.5,0.01,91.18,NA
2014-02-02 19:10:00,nodeIn01.ret.org,10,0.03,91.77,NA
2014-02-02 19:10:00,nodeIn02.ret.org,11.5,0.01,91.58,NA
2014-02-02 19:15:00,nodeId01.ret.org,8.5,0.04,91.6,NA
2014-02-02 19:15:00,nodeId02.ret.org,9.5,0.01,91.17,NA
2014-02-02 19:15:00,nodeIn01.ret.org,10,0.02,91.77,NA
2014-02-02 19:15:00,nodeIn02.ret.org,12,0.01,91.6,NA
2014-02-02 19:20:00,nodeId01.ret.org,8.5,0.05,91.6,NA
2014-02-02 19:20:00,nodeId02.ret.org,9.5,0.01,91.18,NA
2014-02-02 19:20:00,nodeIn01.ret.org,10.5,0.01,91.77,NA
2014-02-02 19:20:00,nodeIn02.ret.org,11.5,0.01,91.59,NA
2014-02-02 19:25:00,nodeId01.ret.org,8.5,0.03,91.6,NA
2014-02-02 19:25:00,nodeId02.ret.org,9.5,0.01,91.19,NA
2014-02-02 19:25:00,nodeIn01.ret.org,10.5,0.02,91.77,NA
2014-02-02 19:25:00,nodeIn02.ret.org,12,0.01,91.59,NA
2014-02-02 19:30:00,nodeId01.ret.org,8.5,0.06,91.6,NA
2014-02-02 19:30:00,nodeId02.ret.org,9.5,0.01,91.18,NA
2014-02-02 19:30:00,nodeIn01.ret.org,10.5,0.03,91.77,NA
2014-02-02 19:30:00,nodeIn02.ret.org,11.5,0.01,91.59,NA
2014-02-02 19:35:00,nodeId01.ret.org,9,0.04,91.6,NA
2014-02-02 19:35:00,nodeId02.ret.org,9.5,0.01,91.19,NA
2014-02-02 19:35:00,nodeIn01.ret.org,10.5,0.01,91.78,NA
2014-02-02 19:35:00,nodeIn02.ret.org,12.5,0.01,91.58,NA
2014-02-02 19:40:00,nodeId01.ret.org,9,0.04,91.6,NA
2014-02-02 19:40:00,nodeId02.ret.org,9.5,0.01,91.19,NA
2014-02-02 19:40:00,nodeIn01.ret.org,10.5,0.01,91.76,NA
2014-02-02 19:40:00,nodeIn02.ret.org,12,0.01,91.59,NA
2014-02-02 19:45:00,nodeId01.ret.org,8.5,0.05,91.6,NA
2014-02-02 19:45:00,nodeId02.ret.org,9.5,0.01,91.19,NA
2014-02-02 19:45:00,nodeIn01.ret.org,10.5,0.01,91.77,NA
2014-02-02 19:45:00,nodeIn02.ret.org,12,0.01,91.59,NA
2014-02-02 19:50:00,nodeId01.ret.org,8.5,0.06,91.6,NA
2014-02-02 19:50:00,nodeId02.ret.org,9.5,0.01,91.19,NA
2014-02-02 19:50:00,nodeIn01.ret.org,10,0.01,91.77,NA
2014-02-02 19:50:00,nodeIn02.ret.org,11.5,0.01,91.59,NA
2014-02-02 19:55:00,nodeId01.ret.org,8.5,0.05,91.59,NA
2014-02-02 19:55:00,nodeId02.ret.org,9.5,0.01,91.19,NA
2014-02-02 19:55:00,nodeIn01.ret.org,10,0.02,91.77,NA
2014-02-02 19:55:00,nodeIn02.ret.org,12,0.01,91.6,NA
2014-02-02 20:00:00,nodeId01.ret.org,8.5,0.06,91.6,NA
2014-02-02 20:00:00,nodeId02.ret.org,9.5,0.01,91.2,NA
2014-02-02 20:00:00,nodeIn01.ret.org,11,0.03,91.78,NA
2014-02-02 20:00:00,nodeIn02.ret.org,12,0.01,91.59,NA
2014-02-02 20:05:00,nodeId01.ret.org,8.5,0.05,91.6,NA
2014-02-02 20:05:00,nodeId02.ret.org,9.5,0.01,91.21,NA
2014-02-02 20:05:00,nodeIn01.ret.org,10,0.02,91.77,NA
2014-02-02 20:05:00,nodeIn02.ret.org,11.5,0.01,91.59,NA
2014-02-02 20:10:00,nodeId01.ret.org,8.5,0.06,91.61,NA
2014-02-02 20:10:00,nodeId02.ret.org,10,0.01,91.19,NA
2014-02-02 20:10:00,nodeIn01.ret.org,10,0.02,91.78,NA
2014-02-02 20:10:00,nodeIn02.ret.org,11.5,0.01,91.59,NA
2014-02-02 20:15:00,nodeId01.ret.org,8.5,0.05,91.58,NA
2014-02-02 20:15:00,nodeId02.ret.org,9.5,0.01,91.18,NA
2014-02-02 20:15:00,nodeIn01.ret.org,10,0.01,91.77,NA
2014-02-02 20:15:00,nodeIn02.ret.org,12,0.01,91.59,NA
2014-02-02 20:20:00,nodeId01.ret.org,8.5,0.04,91.61,NA
2014-02-02 20:20:00,nodeId02.ret.org,9.5,0.01,91.19,NA
2014-02-02 20:20:00,nodeIn01.ret.org,10.5,0.02,91.78,NA
2014-02-02 20:20:00,nodeIn02.ret.org,11.5,0.01,91.59,NA
2014-02-02 20:25:00,nodeId01.ret.org,8.5,0.05,91.6,NA
2014-02-02 20:25:00,nodeId02.ret.org,9.5,0.01,91.19,NA
2014-02-02 20:25:00,nodeIn01.ret.org,10.5,0.01,91.77,NA
2014-02-02 20:25:00,nodeIn02.ret.org,12,0.01,91.59,NA
2014-02-02 20:30:00,nodeId01.ret.org,8.5,0.05,91.6,NA
2014-02-02 20:30:00,nodeId02.ret.org,9.5,0.01,91.19,NA
2014-02-02 20:30:00,nodeIn01.ret.org,10.5,0.01,91.78,NA
2014-02-02 20:30:00,nodeIn02.ret.org,12,0.01,91.59,NA
2014-02-02 20:35:00,nodeId01.ret.org,8.5,0.05,91.61,NA
2014-02-02 20:35:00,nodeId02.ret.org,9.5,0.01,91.2,NA
2014-02-02 20:35:00,nodeIn01.ret.org,10,0.02,91.78,NA
2014-02-02 20:35:00,nodeIn02.ret.org,12,0.01,91.6,NA
2014-02-02 20:40:00,nodeId01.ret.org,8.5,0.05,91.6,NA
2014-02-02 20:40:00,nodeId02.ret.org,9.5,0.01,91.2,NA
2014-02-02 20:40:00,nodeIn01.ret.org,10.5,0.02,91.77,NA
2014-02-02 20:40:00,nodeIn02.ret.org,12,0.01,91.59,NA
2014-02-02 20:45:00,nodeId01.ret.org,8.5,0.05,91.61,NA
2014-02-02 20:45:00,nodeId02.ret.org,9.5,0.01,91.21,NA
2014-02-02 20:45:00,nodeIn01.ret.org,10.5,0.02,91.78,NA
2014-02-02 20:45:00,nodeIn02.ret.org,11.5,0.01,91.59,NA
2014-02-02 20:50:00,nodeId01.ret.org,8.5,0.05,91.61,NA
2014-02-02 20:50:00,nodeId02.ret.org,9.5,0.01,91.2,NA
2014-02-02 20:50:00,nodeIn01.ret.org,10.5,0.02,91.77,NA
2014-02-02 20:50:00,nodeIn02.ret.org,12,0.01,91.59,NA
2014-02-02 20:55:00,nodeId01.ret.org,8.5,0.04,91.6,NA
2014-02-02 20:55:00,nodeId02.ret.org,9.5,0.01,91.2,NA
2014-02-02 20:55:00,nodeIn01.ret.org,10,0.01,91.79,NA
2014-02-02 20:55:00,nodeIn02.ret.org,12,0.01,91.6,NA
2014-02-02 21:00:00,nodeId01.ret.org,8.5,0.06,91.55,NA
2014-02-02 21:00:00,nodeId02.ret.org,9.5,0.01,91.2,NA
2014-02-02 21:00:00,nodeIn01.ret.org,11,0.01,91.78,NA
2014-02-02 21:00:00,nodeIn02.ret.org,12,0.01,91.6,NA
2014-02-02 21:05:00,nodeId01.ret.org,9,0.06,91.56,NA
2014-02-02 21:05:00,nodeId02.ret.org,9.5,0.01,91.19,NA
2014-02-02 21:05:00,nodeIn01.ret.org,10.5,0.03,91.79,NA
2014-02-02 21:05:00,nodeIn02.ret.org,12,0.01,91.59,NA
2014-02-02 21:10:00,nodeId01.ret.org,8.5,0.04,91.56,NA
2014-02-02 21:10:00,nodeId02.ret.org,9.5,0.01,91.18,NA
2014-02-02 21:10:00,nodeIn01.ret.org,10,0.04,91.78,NA
2014-02-02 21:10:00,nodeIn02.ret.org,12,0.01,91.59,NA
2014-02-02 21:15:00,nodeId01.ret.org,8.5,0.03,91.56,NA
2014-02-02 21:15:00,nodeId02.ret.org,9.5,0.01,91.19,NA
2014-02-02 21:15:00,nodeIn01.ret.org,10.5,0.01,91.78,NA
2014-02-02 21:15:00,nodeIn02.ret.org,12,0.01,91.59,NA
2014-02-02 21:20:00,nodeId01.ret.org,8.5,0.05,91.55,NA
2014-02-02 21:20:00,nodeId02.ret.org,9.5,0.01,91.19,NA
2014-02-02 21:20:00,nodeIn01.ret.org,10.5,0.02,91.79,NA
2014-02-02 21:20:00,nodeIn02.ret.org,11.5,0.01,91.59,NA
2014-02-02 21:25:00,nodeId01.ret.org,8.5,0.03,91.56,NA
2014-02-02 21:25:00,nodeId02.ret.org,9.5,0.01,91.2,NA
2014-02-02 21:25:00,nodeIn01.ret.org,10.5,0.02,91.78,NA
2014-02-02 21:25:00,nodeIn02.ret.org,12,0.01,91.59,NA
2014-02-02 21:30:00,nodeId01.ret.org,8.5,0.03,91.57,NA
2014-02-02 21:30:00,nodeId02.ret.org,9.5,0.01,91.21,NA
2014-02-02 21:30:00,nodeIn01.ret.org,10.5,0.03,91.79,NA
2014-02-02 21:30:00,nodeIn02.ret.org,11.5,0.01,91.6,NA
2014-02-02 21:35:00,nodeId01.ret.org,8.5,0.04,91.57,NA
2014-02-02 21:35:00,nodeId02.ret.org,9.5,0.01,91.19,NA
2014-02-02 21:35:00,nodeIn01.ret.org,10.5,0.01,91.79,NA
2014-02-02 21:35:00,nodeIn02.ret.org,12.5,0.01,91.6,NA
2014-02-02 21:40:00,nodeId01.ret.org,8.5,0.03,91.57,NA
2014-02-02 21:40:00,nodeId02.ret.org,9.5,0.01,91.2,NA
2014-02-02 21:40:00,nodeIn01.ret.org,10,0.01,91.81,NA
2014-02-02 21:40:00,nodeIn02.ret.org,12,0.01,91.61,NA
2014-02-02 21:45:00,nodeId01.ret.org,8.5,0.04,91.56,NA
2014-02-02 21:45:00,nodeId02.ret.org,9.5,0.01,91.2,NA
2014-02-02 21:45:00,nodeIn01.ret.org,10.5,0.01,91.79,NA
2014-02-02 21:45:00,nodeIn02.ret.org,11.5,0.01,91.6,NA
2014-02-02 21:50:00,nodeId01.ret.org,8.5,0.04,91.57,NA
2014-02-02 21:50:00,nodeId02.ret.org,9.5,0.01,91.2,NA
2014-02-02 21:50:00,nodeIn01.ret.org,10,0.02,91.79,NA
2014-02-02 21:50:00,nodeIn02.ret.org,12,0.01,91.6,NA
2014-02-02 21:55:00,nodeId01.ret.org,8.5,0.03,91.57,NA
2014-02-02 21:55:00,nodeId02.ret.org,9.5,0.01,91.21,NA
2014-02-02 21:55:00,nodeIn01.ret.org,10.5,0.02,91.79,NA
2014-02-02 21:55:00,nodeIn02.ret.org,12,0.01,91.6,NA
2014-02-02 22:00:00,nodeId01.ret.org,9.5,0.05,91.57,NA
2014-02-02 22:00:00,nodeId02.ret.org,9.5,0.01,91.2,NA
2014-02-02 22:00:00,nodeIn01.ret.org,11,0.02,91.8,NA
2014-02-02 22:00:00,nodeIn02.ret.org,12,0.01,91.6,NA
2014-02-02 22:05:00,nodeId01.ret.org,8.5,0.04,91.57,NA
2014-02-02 22:05:00,nodeId02.ret.org,9.5,0.01,91.2,NA
2014-02-02 22:05:00,nodeIn01.ret.org,10.5,0.02,91.79,NA
2014-02-02 22:05:00,nodeIn02.ret.org,12,0.01,91.6,NA
2014-02-02 22:10:00,nodeId01.ret.org,8.5,0.03,91.57,NA
2014-02-02 22:10:00,nodeId02.ret.org,9.5,0.01,91.18,NA
2014-02-02 22:10:00,nodeIn01.ret.org,10,0.01,91.77,NA
2014-02-02 22:10:00,nodeIn02.ret.org,12,0.01,91.61,NA
2014-02-02 22:15:00,nodeId01.ret.org,8.5,0.04,91.57,NA
2014-02-02 22:15:00,nodeId02.ret.org,9.5,0.01,91.2,NA
2014-02-02 22:15:00,nodeIn01.ret.org,10,0.01,91.8,NA
2014-02-02 22:15:00,nodeIn02.ret.org,12,0.01,91.6,NA
2014-02-02 22:20:00,nodeId01.ret.org,8.5,0.03,91.57,NA
2014-02-02 22:20:00,nodeId02.ret.org,9.5,0.01,91.2,NA
2014-02-02 22:20:00,nodeIn01.ret.org,10.5,0.02,91.79,NA
2014-02-02 22:20:00,nodeIn02.ret.org,12,0.01,91.61,NA
2014-02-02 22:25:00,nodeId01.ret.org,8.5,0.03,91.57,NA
2014-02-02 22:25:00,nodeId02.ret.org,9.5,0.01,91.2,NA
2014-02-02 22:25:00,nodeIn01.ret.org,10.5,0.02,91.79,NA
2014-02-02 22:25:00,nodeIn02.ret.org,12,0.01,91.6,NA
2014-02-02 22:30:00,nodeId01.ret.org,8.5,0.03,91.56,NA
2014-02-02 22:30:00,nodeId02.ret.org,9.5,0.01,91.2,NA
2014-02-02 22:30:00,nodeIn01.ret.org,10.5,0.01,91.79,NA
2014-02-02 22:30:00,nodeIn02.ret.org,11.5,0.01,91.61,NA
2014-02-02 22:35:00,nodeId01.ret.org,8.5,0.04,91.57,NA
2014-02-02 22:35:00,nodeId02.ret.org,9.5,0.01,91.2,NA
2014-02-02 22:35:00,nodeIn01.ret.org,10.5,0.02,91.79,NA
2014-02-02 22:35:00,nodeIn02.ret.org,12.5,0.01,91.59,NA
2014-02-02 22:40:00,nodeId01.ret.org,8.5,0.04,91.58,NA
2014-02-02 22:40:00,nodeId02.ret.org,9.5,0.01,91.2,NA
2014-02-02 22:40:00,nodeIn01.ret.org,10.5,0.01,91.8,NA
2014-02-02 22:40:00,nodeIn02.ret.org,11.5,0.01,91.6,NA
2014-02-02 22:45:00,nodeId01.ret.org,8.5,0.04,91.58,NA
2014-02-02 22:45:00,nodeId02.ret.org,9.5,0.01,91.21,NA
2014-02-02 22:45:00,nodeIn01.ret.org,10,0.01,91.79,NA
2014-02-02 22:45:00,nodeIn02.ret.org,11.5,0.01,91.6,NA
2014-02-02 22:50:00,nodeId01.ret.org,8.5,0.02,91.57,NA
2014-02-02 22:50:00,nodeId02.ret.org,9.5,0.01,91.2,NA
2014-02-02 22:50:00,nodeIn01.ret.org,10,0.02,91.8,NA
2014-02-02 22:50:00,nodeIn02.ret.org,12,0.01,91.59,NA
2014-02-02 22:55:00,nodeId01.ret.org,8.5,0.04,91.57,NA
2014-02-02 22:55:00,nodeId02.ret.org,9.5,0.01,91.19,NA
2014-02-02 22:55:00,nodeIn01.ret.org,10.5,0.03,91.79,NA
2014-02-02 22:55:00,nodeIn02.ret.org,11.5,0.01,91.61,NA
2014-02-02 23:00:00,nodeId01.ret.org,8.5,0.04,91.57,NA
2014-02-02 23:00:00,nodeId02.ret.org,9.5,0.01,91.2,NA
2014-02-02 23:00:00,nodeIn01.ret.org,11,0.01,91.78,NA
2014-02-02 23:00:00,nodeIn02.ret.org,12,0.01,91.6,NA
2014-02-02 23:05:00,nodeId01.ret.org,9,0.41,91.56,NA
2014-02-02 23:05:00,nodeId02.ret.org,9.5,0.01,91.22,NA
2014-02-02 23:05:00,nodeIn01.ret.org,10,0.01,91.8,NA
2014-02-02 23:05:00,nodeIn02.ret.org,12,0.01,91.61,NA
2014-02-02 23:10:00,nodeId01.ret.org,8.5,0.05,91.57,NA
2014-02-02 23:10:00,nodeId02.ret.org,10,0.01,91.2,NA
2014-02-02 23:10:00,nodeIn01.ret.org,10.5,0.01,91.78,NA
2014-02-02 23:10:00,nodeIn02.ret.org,12,0.01,91.6,NA
2014-02-02 23:15:00,nodeId01.ret.org,8.5,0.03,91.57,NA
2014-02-02 23:15:00,nodeId02.ret.org,9.5,0.01,91.2,NA
2014-02-02 23:15:00,nodeIn01.ret.org,10.5,0.01,91.79,NA
2014-02-02 23:15:00,nodeIn02.ret.org,12,0.01,91.59,NA
2014-02-02 23:20:00,nodeId01.ret.org,8.5,0.04,91.58,NA
2014-02-02 23:20:00,nodeId02.ret.org,9.5,0.01,91.2,NA
2014-02-02 23:20:00,nodeIn01.ret.org,10,0.02,91.8,NA
2014-02-02 23:20:00,nodeIn02.ret.org,12,0.01,91.6,NA
2014-02-02 23:25:00,nodeId01.ret.org,8.5,0.04,91.57,NA
2014-02-02 23:25:00,nodeId02.ret.org,9.5,0.01,91.21,NA
2014-02-02 23:25:00,nodeIn01.ret.org,10,0.03,91.79,NA
2014-02-02 23:25:00,nodeIn02.ret.org,12,0.01,91.59,NA
2014-02-02 23:30:00,nodeId01.ret.org,8.5,0.03,91.57,NA
2014-02-02 23:30:00,nodeId02.ret.org,9.5,0.01,91.21,NA
2014-02-02 23:30:00,nodeIn01.ret.org,10.5,0.01,91.8,NA
2014-02-02 23:30:00,nodeIn02.ret.org,11.5,0.01,91.6,NA
2014-02-02 23:35:00,nodeId01.ret.org,8.5,0.04,91.57,NA
2014-02-02 23:35:00,nodeId02.ret.org,9.5,0.01,91.19,NA
2014-02-02 23:35:00,nodeIn01.ret.org,10.5,0.02,91.79,NA
2014-02-02 23:35:00,nodeIn02.ret.org,12,0.01,91.59,NA
2014-02-02 23:40:00,nodeId01.ret.org,8.5,0.03,91.58,NA
2014-02-02 23:40:00,nodeId02.ret.org,9.5,0.01,91.2,NA
2014-02-02 23:40:00,nodeIn01.ret.org,10.5,0.01,91.8,NA
2014-02-02 23:40:00,nodeIn02.ret.org,11.5,0.01,91.61,NA
2014-02-02 23:45:00,nodeId01.ret.org,8.5,0.03,91.58,NA
2014-02-02 23:45:00,nodeId02.ret.org,9.5,0.01,91.2,NA
2014-02-02 23:45:00,nodeIn01.ret.org,10.5,0.01,91.79,NA
2014-02-02 23:45:00,nodeIn02.ret.org,12,0.01,91.6,NA
2014-02-02 23:50:00,nodeId01.ret.org,8.5,0.03,91.59,NA
2014-02-02 23:50:00,nodeId02.ret.org,9.5,0.01,91.22,NA
2014-02-02 23:50:00,nodeIn01.ret.org,10.5,0.02,91.79,NA
2014-02-02 23:50:00,nodeIn02.ret.org,12,0.01,91.61,NA
2014-02-02 23:55:00,nodeId01.ret.org,8.5,0.04,91.58,NA
2014-02-02 23:55:00,nodeId02.ret.org,9.5,0.01,91.2,NA
2014-02-02 23:55:00,nodeIn01.ret.org,10.5,0.03,91.8,NA
2014-02-02 23:55:00,nodeIn02.ret.org,12,0.01,91.61,NA
2014-02-03 00:00:00,nodeId01.ret.org,8.5,0.03,91.57,NA
2014-02-03 00:00:00,nodeId02.ret.org,9.5,0.01,91.21,NA
2014-02-03 00:00:00,nodeIn01.ret.org,11,0.01,91.81,NA
2014-02-03 00:00:00,nodeIn02.ret.org,12,0.01,91.6,NA
2014-02-03 00:05:00,nodeId01.ret.org,8.5,0.04,91.58,NA
2014-02-03 00:05:00,nodeId02.ret.org,9.5,0.01,91.2,NA
2014-02-03 00:05:00,nodeIn01.ret.org,10.5,0.01,91.8,NA
2014-02-03 00:05:00,nodeIn02.ret.org,12,0.01,91.6,NA
2014-02-03 00:10:00,nodeId01.ret.org,8.5,0.04,91.58,NA
2014-02-03 00:10:00,nodeId02.ret.org,9.5,0.01,91.21,NA
2014-02-03 00:10:00,nodeIn01.ret.org,10.5,0.01,91.79,NA
2014-02-03 00:10:00,nodeIn02.ret.org,12,0.01,91.6,NA
2014-02-03 00:15:00,nodeId01.ret.org,8.5,0.04,91.57,NA
2014-02-03 00:15:00,nodeId02.ret.org,9.5,0.01,91.21,NA
2014-02-03 00:15:00,nodeIn01.ret.org,10,0.01,91.79,NA
2014-02-03 00:15:00,nodeIn02.ret.org,12,0.01,91.62,NA
2014-02-03 00:20:00,nodeId01.ret.org,8.5,0.04,91.58,NA
2014-02-03 00:20:00,nodeId02.ret.org,9.5,0.01,91.22,NA
2014-02-03 00:20:00,nodeIn01.ret.org,10.5,0.02,91.79,NA
2014-02-03 00:20:00,nodeIn02.ret.org,12,0.01,91.6,NA
2014-02-03 00:25:00,nodeId01.ret.org,8.5,0.03,91.56,NA
2014-02-03 00:25:00,nodeId02.ret.org,9.5,0.01,91.21,NA
2014-02-03 00:25:00,nodeIn01.ret.org,10,0.03,91.8,NA
2014-02-03 00:25:00,nodeIn02.ret.org,11.5,0.01,91.62,NA
2014-02-03 00:30:00,nodeId01.ret.org,9,0.02,91.58,NA
2014-02-03 00:30:00,nodeId02.ret.org,9.5,0.01,91.22,NA
2014-02-03 00:30:00,nodeIn01.ret.org,10.5,0.01,91.78,NA
2014-02-03 00:30:00,nodeIn02.ret.org,11.5,0.01,91.61,NA
2014-02-03 00:35:00,nodeId01.ret.org,8.5,0.04,91.57,NA
2014-02-03 00:35:00,nodeId02.ret.org,9.5,0.01,91.22,NA
2014-02-03 00:35:00,nodeIn01.ret.org,10.5,0.02,91.8,NA
2014-02-03 00:35:00,nodeIn02.ret.org,12,0.01,91.62,NA
2014-02-03 00:40:00,nodeId01.ret.org,8.5,0.02,91.58,NA
2014-02-03 00:40:00,nodeId02.ret.org,9.5,0.01,91.19,NA
2014-02-03 00:40:00,nodeIn01.ret.org,10.5,0.01,91.79,NA
2014-02-03 00:40:00,nodeIn02.ret.org,12,0.01,91.61,NA
2014-02-03 00:45:00,nodeId01.ret.org,8.5,0.02,91.57,NA
2014-02-03 00:45:00,nodeId02.ret.org,9.5,0.01,91.2,NA
2014-02-03 00:45:00,nodeIn01.ret.org,10.5,0.01,91.8,NA
2014-02-03 00:45:00,nodeIn02.ret.org,12,0.01,91.61,NA
2014-02-03 00:50:00,nodeId01.ret.org,8.5,0.03,91.58,NA
2014-02-03 00:50:00,nodeId02.ret.org,9.5,0.01,91.21,NA
2014-02-03 00:50:00,nodeIn01.ret.org,10,0.02,91.81,NA
2014-02-03 00:50:00,nodeIn02.ret.org,12,0.01,91.6,NA
2014-02-03 00:55:00,nodeId01.ret.org,8.5,0.02,91.58,NA
2014-02-03 00:55:00,nodeId02.ret.org,9.5,0.01,91.21,NA
2014-02-03 00:55:00,nodeIn01.ret.org,10.5,0.03,91.8,NA
2014-02-03 00:55:00,nodeIn02.ret.org,11.5,0.01,91.61,NA
2014-02-03 01:00:00,nodeId01.ret.org,8.5,0.03,91.57,NA
2014-02-03 01:00:00,nodeId02.ret.org,9.5,0.01,91.21,NA
2014-02-03 01:00:00,nodeIn01.ret.org,10.5,0.01,91.81,NA
2014-02-03 01:00:00,nodeIn02.ret.org,12,0.01,91.6,NA
2014-02-03 01:05:00,nodeId01.ret.org,9,0.03,91.59,NA
2014-02-03 01:05:00,nodeId02.ret.org,9.5,0.01,91.2,NA
2014-02-03 01:05:00,nodeIn01.ret.org,10,0.02,91.79,NA
2014-02-03 01:05:00,nodeIn02.ret.org,12,0.01,91.61,NA
2014-02-03 01:10:00,nodeId01.ret.org,8.5,0.03,91.58,NA
2014-02-03 01:10:00,nodeId02.ret.org,10.5,0.01,91.21,NA
2014-02-03 01:10:00,nodeIn01.ret.org,10.5,0.01,91.81,NA
2014-02-03 01:10:00,nodeIn02.ret.org,12,0.01,91.62,NA
2014-02-03 01:15:00,nodeId01.ret.org,8.5,0.04,91.57,NA
2014-02-03 01:15:00,nodeId02.ret.org,9.5,0.01,91.19,NA
2014-02-03 01:15:00,nodeIn01.ret.org,10,0.01,91.8,NA
2014-02-03 01:15:00,nodeIn02.ret.org,11.5,0.01,91.6,NA
2014-02-03 01:20:00,nodeId01.ret.org,8.5,0.02,91.58,NA
2014-02-03 01:20:00,nodeId02.ret.org,9.5,0.01,91.22,NA
2014-02-03 01:20:00,nodeIn01.ret.org,10.5,0.02,91.8,NA
2014-02-03 01:20:00,nodeIn02.ret.org,12,0.01,91.61,NA
2014-02-03 01:25:00,nodeId01.ret.org,8.5,0.03,91.58,NA
2014-02-03 01:25:00,nodeId02.ret.org,9.5,0.01,91.21,NA
2014-02-03 01:25:00,nodeIn01.ret.org,10.5,0.03,91.8,NA
2014-02-03 01:25:00,nodeIn02.ret.org,12,0.01,91.59,NA
2014-02-03 01:30:00,nodeId01.ret.org,8.5,0.02,91.59,NA
2014-02-03 01:30:00,nodeId02.ret.org,9.5,0.01,91.23,NA
2014-02-03 01:30:00,nodeIn01.ret.org,10.5,0.01,91.8,NA
2014-02-03 01:30:00,nodeIn02.ret.org,12,0.01,91.6,NA
2014-02-03 01:35:00,nodeId01.ret.org,8.5,0.02,91.58,NA
2014-02-03 01:35:00,nodeId02.ret.org,9.5,0.01,91.23,NA
2014-02-03 01:35:00,nodeIn01.ret.org,10.5,0.01,91.8,NA
2014-02-03 01:35:00,nodeIn02.ret.org,12.5,0.01,91.62,NA
2014-02-03 01:40:00,nodeId01.ret.org,8.5,0.03,91.58,NA
2014-02-03 01:40:00,nodeId02.ret.org,9.5,0.01,91.22,NA
2014-02-03 01:40:00,nodeIn01.ret.org,10.5,0.01,91.8,NA
2014-02-03 01:40:00,nodeIn02.ret.org,12,0.01,91.61,NA
2014-02-03 01:45:00,nodeId01.ret.org,8.5,0.02,91.58,NA
2014-02-03 01:45:00,nodeId02.ret.org,9.5,0.01,91.21,NA
2014-02-03 01:45:00,nodeIn01.ret.org,10.5,0.01,91.8,NA
2014-02-03 01:45:00,nodeIn02.ret.org,11.5,0.01,91.62,NA
2014-02-03 01:50:00,nodeId01.ret.org,8.5,0.02,91.58,NA
